,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,gTON_STN_MEAN_nS_pF,gTON_STN_SIGMA,gTON_STN_THETA,gTON_CL_S_MEAN_nS_pF,gTON_CL_S_SIGMA,gTON_CL_S_THETA,gTON_CL_D_MEAN_nS_pF,gTON_CL_D_SIGMA,gTON_CL_D_THETA,gKCC2_S_nS_pF,gKCC2_D_nS_pF,gTRPC3_nS_pF,gHCN_nS_pF,gCA_nS_pF,gL_nS_pF,gSK_nS_pF,gNAP_nS_pF,gNAF_nS_pF,gKDR_nS_pF,gSD_nS,soma_noise_intensity,soma_noise_intensity_theta,dend_noise_intensity,dend_noise_intensity_theta,Eleak_mV,CL_in_S,CL_in_D,Iapp,Iapp_dend,gpe_stim,gpe_stim_freqs,gpe_poisson,W_gpe,gpe_start_time,gpe_base_length,gpe_stim_length,gpe_post_length,str_stim,str_stim_freqs,str_poisson,W_str,str_start_time,str_base_length,str_stim_length,str_post_length,tausyn,tauexc,tausyn_dend,pre_exp_fr,pre_exp_cv,pre_exp_fr_zscore,pre_exp_cv_zscore,connections,total_weight,sim,rel_error
0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,100149.0,49.0,0.0268399665626973,0.005,0.001,0.002001945,0.005,0.001,0.002001945,0.002,0.0004,0.001522,0.00100452,0.160002,0.0,0.499531,0.046096,0.009387,0.165796,30.4724,38.8417,26.5,0.78696,0.1,0.3148,0.04,-58.2929,8.157867519274872,9.344966842646278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.44635e-314,4.5,0.4096910142616522,-0.3922539140480572,1.4586193589853491,2.0,0.7943830000000001,1002.0,0.0018205478575616
1,1.0,1.0,1.0,1.0,1.0,1.0,143.0,26802.0,2.0,0.0314484040041758,0.005,0.001,0.001594296,0.005,0.001,0.001594296,0.002,0.0004,0.001063,0.0007015799999999,0.075992,0.0,0.770625,0.032538,0.002688,0.036901,49.5213,18.1453,26.5,0.05136,0.1,0.02056,0.04,-58.0617,8.524387655539691,9.728065743878217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,3.5,0.0490699664132461,-0.552204380981023,-0.1208969605402268,2.0,0.123404,269.0,0.1016783237457326
2,2.0,2.0,2.0,2.0,2.0,2.0,150.0,78859.0,59.0,0.0345585986192699,0.005,0.001,0.003569742,0.005,0.001,0.003569742,0.002,0.0004,0.004207,0.00277662,0.09451,0.0,0.533496,0.03053,0.007169,0.115043,12.8204,60.4706,26.5,0.08768,0.1,0.03504,0.04,-55.5179,7.038700231858578,8.09528096372142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.48281e-314,3.0,0.3560571026154536,-0.90280820983851,1.1003922868336986,2.0,0.651833,789.0,0.0776641284698416
3,3.0,3.0,3.0,3.0,3.0,3.0,120.0,103267.0,67.0,0.0305637492713561,0.005,0.001,0.002107215,0.005,0.001,0.002107215,0.002,0.0004,0.004999,0.00329934,0.09207,0.0,0.810504,0.043855,0.008438,0.192658,34.6124,54.8244,26.5,0.07768,0.1,0.03112,0.04,-58.3522,5.705303327195108,6.425726453673791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.26895e-314,3.0,0.2462019474422914,-1.2643904176053913,0.5350486046522148,2.0,0.864421,1033.0,0.0570580155796216
4,4.0,4.0,4.0,4.0,4.0,4.0,160.0,14010.0,10.0,0.0340488533570206,0.005,0.001,0.001312245,0.005,0.001,0.001312245,0.002,0.0004,0.004365,0.0028809,0.116018,0.0,0.834204,0.049134,0.010386,0.16971,38.325,35.7532,26.5,0.10824,0.1,0.04328,0.04,-57.6004,5.263351195115657,5.824144696530726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1e-323,4.5,0.3642236488056772,-0.5378697235056932,1.0770731141627266,2.0,0.197436,141.0,0.0080457733911297
5,5.0,5.0,5.0,5.0,5.0,5.0,185.0,81528.0,28.0,0.0303369374033498,0.005,0.001,0.000930369,0.005,0.001,0.000930369,0.002,0.0004,0.00238,0.0015708,0.11312,0.0,0.548279,0.036129,0.009109,0.134614,32.0256,51.2327,26.5,0.81792,0.1,0.3272,0.04,-59.4177,5.596198662865518,6.279505406851363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.82e-321,4.0,0.2502248238373493,-0.5753229731691537,0.6737822922654476,2.0,0.622449,816.0,0.0254303052102637
6,6.0,6.0,6.0,6.0,6.0,6.0,221.0,104463.0,63.0,0.0334939339908825,0.005,0.001,0.000543411,0.005,0.001,0.000543411,0.002,0.0004,0.000851,0.00056166,0.090832,0.0,0.7338,0.042583,0.009785,0.183954,38.1829,51.1943,26.5,0.07432,0.1,0.0297599999999999,0.04,-56.615,6.425347436750029,7.353583506500858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.43617e-314,4.0,0.0705989198123984,-1.0087926415777893,-0.8299131407662823,2.0,0.846957,1045.0,0.0061029615368163
7,7.0,7.0,7.0,7.0,7.0,7.0,224.0,124005.0,5.0,0.0294925392418179,0.005,0.001,0.001017126,0.005,0.001,0.001017126,0.002,0.0004,0.001786,0.00117876,0.113634,0.0,0.546054,0.049139,0.009404,0.197402,39.4139,30.6725,26.5,0.11584,0.1,0.04632,0.04,-57.8008,6.206171190943072,7.077879259942543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,0.391251457272221,-0.5207775555713372,1.3999410852843266,3.0,1.5485,1241.0,0.0353312884318853
8,8.0,8.0,8.0,8.0,8.0,8.0,129.0,100410.0,10.0,0.0276814427372069,0.005,0.001,0.000339768,0.005,0.001,0.000339768,0.002,0.0004,0.007674,0.00506484,0.171525,0.0,0.78543,0.077307,0.009171,0.258877,15.1649,50.7399,26.5,0.12448,0.1,0.04976,0.04,-60.5516,4.230621715577522,4.327351953445587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1e-323,2.0,0.2510161869900741,-0.5500417121811177,0.8460911995902759,2.0,0.815914,1005.0,0.0018187091584212
9,9.0,9.0,9.0,9.0,9.0,9.0,122.0,75850.0,50.0,0.0309275960568394,0.005,0.001,0.00075867,0.005,0.001,0.00075867,0.002,0.0004,0.007687,0.00507342,0.12274,0.0,0.391837,0.04124,0.010711,0.129274,39.0439,48.4102,26.5,0.06536,0.1,0.02616,0.04,-56.399,4.45998795411185,4.6696190631004795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.24544e-314,8.5,0.4780396929864523,-0.0688713525107662,1.775647028339732,1.0,0.432949,759.0,2.9392843788103915e-05
